Pre_Spread_afterOpt_train
1135.469879171494
1093.2890742408201
988.589041547747
890.3932291930705
851.404713134547
842.6605081045103
854.9559755248929
849.9573317262391
833.269413758384
847.6338713800906
858.7602426053487
878.0881661251291
883.2700495682094
863.4566241411198
801.9883160696849
814.8319994905971
819.9040964277269
864.1962957337477
841.6495006158112
846.1437904200214
887.6254953196711
893.2591580606601
926.3575434635056
868.3246627026505
824.0674894794043
769.0070958992591
743.1167403939027
703.3932139940282
687.5065618174995
696.3489897914478
610.3059348497487
623.0851369927782
663.7671762226556
696.6522595147453
727.7522398321871
718.7105557529655
742.266489539588
753.0328340503277
776.4042336122425
768.7761753004394
756.7686395584743
720.249863795202
728.3147305177387
664.2050314775026
688.5033606841546
678.892518640368
684.7183585844459
647.1901557621796
631.4883477981787
657.3340548939218
668.4382353107712
694.9459950817247
701.7662454617137
746.5548102236038
776.3542950826195
751.0753930930699
792.4434709409501
792.954259723542
783.8977267195663
736.0347891490998
747.7940957920014
734.8064751168226
735.0680641827508
751.6848443924657
735.8487049852922
724.2020357199316
762.3121161709174
844.39424711374
869.5280557469076
860.3283591877737
844.9563033081669
855.225786890702
854.7634527616112
853.0523746242876
835.4271964135058
858.0603764978677
855.4403238709702
880.9300023328078
968.1546444542469
969.4226674180874
955.5565158522297
1001.1416781667392
970.8801386758475
939.5837988606307
941.5079898128694
937.3586351440232
971.2644219372797
981.9261328543553
977.320079736621
982.8225769756154
956.2720388855039
983.5522679767931
924.4830217072105
1004.1553594255764
1001.2222953270059
941.029317801135
875.4748824125959
848.7484884862945
798.1584826167315
758.9839039919125
755.1393689854638
848.6882924088904
877.6278951936598
861.1496795394788
873.0808972965168
856.7209140459391
856.5122566707155
857.1828975330695
783.9393972134005
729.784814722535
741.3504196320854
702.037337432943
753.4418096202405
781.0132290733828
753.3403927854296
751.6736695856437
754.2077946051943
792.0757034240253
775.6214127314262
791.9504530994482
780.7066714464866
761.8894757280875
823.9072943803333
866.7586398084522
910.3413214599902
895.6616500556025
853.7222494101849
836.0469433739391
816.0209349062009
834.2753159763674
866.2785957194818
832.3177517862468
822.5636242248809
790.2101967233474
781.8299859978364
764.2407943238945
754.6301809596472
762.1654970138314
690.4003743435852
667.476449822472
702.3890160738338
667.0300571981566
654.0006593120254
702.5842575827497
684.9504327444973
706.6776823180422
791.1242390056012
799.419081118195
838.1806733880696
808.5842114945167
803.7147500380747
811.4788218581064
762.2679606927558
702.9733990139509
711.1681557148295
686.9541431952136
683.2077625288148
648.7153974718633
617.4062820930492
664.5578992519979
663.6807251932522
623.0141955179091
635.7124959216897
651.9432955596137
584.5862962431565
594.602683663766
633.3148366876785
648.1829705230829
649.2458730219082
664.5110555188071
631.9362141350808
584.6120912951935
625.7231435043971
639.8926969195082
600.2960520915914
599.7952337369145
646.6853939558911
627.8671412298436
636.9452310917272
649.6786769998196
615.79682533168
618.0564637592842
616.274450499301
609.9880804536092
672.5100523704805
661.6312991617392
627.2369004194386
630.1923547857937
657.4013374961615
624.3809877156718
646.0013473907645
628.0633177839871
629.3381503163323
633.8671638381486
626.8712570813459
656.2625743714877
651.9163215375073
605.4481919492557
587.5384982782856
618.4730873893458
645.931097036281
606.7134707586242
640.1228806620345
672.4914734283515
715.2450951962197
700.8710311281983
667.6084639796459
662.0208979520191
657.2174181653263
656.0070834266085
671.2806508399498
689.5888465579311
763.4910303409308
816.8186453659116
797.797229925794
728.4991173711876
689.4435588239407
729.9440264995869
709.4300285993282
726.2425991488535
779.4829513320662
879.648593993265
924.1246046425607
896.1656343514574
926.5800029193699
936.1696844831168
927.3584382347985
912.8933952824949
866.586383134123
844.0894058538305
878.6463525535737
842.2899240179261
864.3921470547685
937.8609272112869
934.0803970670141
1007.2509689407057
1047.4070147395093
1017.9222945619682
1077.3377514905678
1089.0568359433842
1001.1957075192327
1037.5187894962778
1070.6465271884388
1130.8745994009462
1070.0958262035817
958.2212524611131
848.1160548931956
739.9033558342487
751.6565745196365
646.0940591577781
660.8612081086125
693.3901611314457
654.6059994614807
634.820117214462
655.7249233656753
679.1249281970771
650.5658316500153
674.5568257193372
668.2293340107058
735.6445500561098
727.542657575271
740.5583651796475
709.123791123787
693.2290386097984
712.8348535057777
718.3496486222208
717.022260449969
716.8199959383118
679.4702343014717
721.0409018941318
755.826230849808
763.566606387797
760.1259092842773
742.2395866622272
712.8794307706453
703.6685644864567
718.2762475718621
679.086133983671
667.0163770799368
672.3766864631408
665.2760749679283
683.372879319749
699.9080869968997
682.404883911515
682.217122764419
749.3655409321656
745.376775199375
745.4393419213368
770.5655520415892
767.9038848203004
818.7944619945968
818.7412622406544
799.5160514064078
793.1142134386549
802.1953015433876
830.5563082508268
802.7331761469717
813.9944327280641
792.1422491699715
767.3344067043803
752.7195075090671
724.6300831634248
707.1546062017426
741.0412042407652
811.6726264972501
874.6128215305165
873.5116634856444
814.1023694706299
746.156379321338
725.8551245374057
724.5794281045786
746.8713535237177
720.9285846679459
696.8605205121007
684.2003232013408
725.3451488376203
663.7330877259922
631.715197901198
722.9873306611287
718.3108239182094
767.3011160452207
815.6691063531676
862.3767383751733
838.3097020068133
830.2488676668203
844.014631455794
888.204095208327
896.8655207860085
876.4086826070483
920.088390446242
905.0408803801839
894.9589838942065
920.2646159810205
921.7507179171052
899.7033779697028
906.3314104924625
903.1080758319638
889.5514547270138
903.4877346849339
867.7061963476374
847.8363315397983
788.7970181514726
788.3786260663068
872.6908919648337
831.6470963138111
813.340955535579
777.2170979027599
738.2757876533643
748.4167037875601
673.0225689540363
643.5359786860403
630.6985394869937
603.9098189522467
655.6331059897489
666.2448123142233
629.2561102611543
638.2190066164239
605.6124550032432
617.1411357898425
647.586553957429
670.9650730756686
673.5787684113725
629.3010127591444
631.0962386147336
635.7105648500242
691.4908403495516
711.1882591872206
707.8101237238953
717.6936432503841
698.3930189858327
700.8498503210884
729.9915715166983
676.9251834817084
622.0602664422279
614.451945715553
607.0174620929125
657.4089804745429
652.4617984653324
663.7368075798321
662.6513623601959
565.6019713538772
592.9114917532713
607.168512551294
607.2811041929272
591.2270077759304
630.343872766789
702.7462846590192
913.5770403879858
1053.3317255528602
1094.2492437270414
1107.996685203147
1067.8632227792946
1060.8434317150502
1100.3047185827513
1064.926286373858
1014.7211468985524
962.4796110437085
883.8170662715994
925.3429075927825
1001.9200016832821
944.0784494703365
902.320533989102
866.860412366991
802.1971208161672
842.8614183251179
876.3414711495542
838.8722384282728
827.9404468117086
769.400368807471
697.9796070328567
704.6796431199014
716.7285342861131
706.5878976491322
695.0191522072415
675.0556418576032
689.4693437124427
752.8002263046844
