Pre_Spread_train
1096.9340228271055
1118.9459225276787
1095.167031271973
912.4620650171703
872.7526913398968
819.1581945880941
818.0248994452942
812.676598278789
816.6656117477472
824.2843843998115
846.5330919269003
867.570193002944
859.8279372109649
908.9212113571898
838.8764181820751
821.0571494827253
819.0430518991556
822.0120879244844
837.7517188490704
864.4925576996064
909.0348142705635
926.9213045909424
891.6334294796254
880.973710615426
796.857926177095
730.9376746703668
693.9662709540066
697.075235354233
684.1297272866645
640.1847969177511
648.5018209456603
671.3829163299399
685.7567568001897
729.5053276713282
737.8396500359462
745.6054547387091
736.7705579442562
706.8231225050588
731.6873370179798
752.4366004283054
773.6540165915561
751.859423434561
723.5520065067228
659.5782854023424
696.8104447747542
718.6028832623119
707.6162542922153
667.1894214282348
689.636076505455
659.9645607166506
608.717232027016
693.8934390616124
732.0561513790179
743.5895887000353
739.8153904381182
749.086572221248
731.5945845968258
756.9498299801402
776.8302178581142
783.387573157917
753.1045987715383
700.9361184068603
723.7204975913043
735.3456811435026
764.2569086087663
764.4679290058963
777.914860158479
800.8038322824468
806.0584917184784
856.9709776630848
841.0055034606733
866.381349059156
860.0591169799292
875.5600375912765
851.6584864419975
855.0439358392559
828.9858820050545
880.353582522427
922.1264434819989
953.7433513572217
985.6287391751581
968.9466582525445
965.831331479357
960.6319108564935
939.628467597314
984.9014264411894
954.1845199245053
960.3145036558976
970.3771148340578
974.6155325608233
974.896391689266
967.4971450427531
983.3824353055809
934.6755635178528
980.6076276117648
879.7693164629633
866.1896647875186
801.2089050548883
798.0405652827158
754.0969815822006
797.256143645124
853.2241027947925
891.6149369275446
911.0704839573436
894.8583242427592
871.2338069214067
854.3588119394107
832.1132767057093
796.4039312285386
778.8710150483431
718.892879408793
752.4252477596194
761.2096368664847
759.1622537055231
765.8910170244756
764.6803722979378
794.1618401442528
794.6679537007071
798.4955003582671
821.692616891046
794.8336548949087
776.4785646260613
850.5659013389666
882.4724051714767
916.3514466221662
876.6291398465015
855.8116587887087
844.1409489515546
811.8440662774472
841.6853474040437
844.8490614973124
838.5723315646454
820.810477945413
801.1358902188628
742.994727155249
777.5171000495286
746.0364089532358
772.1093472845641
711.8666141727017
680.3850439306243
708.3257401856511
710.5596953601041
664.3706361181208
686.1064637152747
692.7959703799748
727.593891955617
748.2309702657129
788.3284791842145
819.429956082197
801.1091601215983
816.5873106030374
826.274704393058
786.5360991184482
718.5893860877237
718.3318217816878
694.1851325184521
668.7925767978534
668.955599900561
661.3202543341043
637.6839981297327
646.6587451669074
675.535492839407
640.776497603127
591.3314076082878
592.8460182602762
614.7626246559249
617.4355124199436
659.3622493006496
668.7909912863806
671.4896944295065
640.6253048552543
633.5021912933712
613.0724694260085
606.4333230776373
560.7986846743509
591.6448916843422
608.219767638916
616.5568138309358
619.7184456699546
610.4119608477191
625.0566595278913
598.4017724230978
609.9231151373682
631.3527255860508
623.3045270610478
675.1419810881207
710.1005678263316
657.0188226898334
643.830558586843
651.1642605956151
657.4515860136046
633.4566180020657
653.9703923045527
664.3415175901123
626.2879921300876
637.055180214239
643.040729948588
633.3437214543802
621.0709072832524
595.9677887147053
585.3677298014343
620.5856594643203
603.3529995192706
596.1781535638225
653.4431284315935
705.1426023063997
682.7674680255482
670.1297931085289
669.640693309801
652.3520119593819
696.2904681564485
744.4890310641446
762.0660468230587
790.71858691166
787.4556500367162
730.1625018496993
724.9164306008116
721.698604576327
703.4479344669071
723.991264329411
832.5953916149525
918.3204536823467
910.3653074027826
903.5905540875862
930.5921600281506
868.1721232863795
894.8295716020135
916.4255489564456
880.8886977262366
885.9156533223018
871.9451527417622
849.4189514867846
863.7104584297808
906.8362078711239
958.5622390630981
1022.2013054478493
1032.1348600575443
987.8863957134213
1057.3670555216268
1062.6961221979902
1017.9305473524544
1040.9123938599973
1120.0263266339143
1084.8275857252622
1080.0053135622038
1006.8079811006426
873.4434712470149
753.023768177035
745.8721865533886
716.8551414426237
670.177683685833
652.7752012331061
662.092337440107
688.7283406967192
666.1108670853839
630.9637467714109
660.4482840053205
700.9028429930034
680.0731047119023
696.4902019478704
680.8508184163402
683.1195633713774
678.7496904818674
697.6668547313282
708.2132095252284
709.0238734104006
695.4399428866866
669.7155680727465
706.2710392794306
711.8231142425527
730.2709670960893
750.7585347233685
756.8603197266772
711.9129395656032
711.012877225854
700.5775488891843
688.8209203377767
668.8100580781936
646.318205760466
666.1478216989403
677.9103857548355
656.4226297219515
656.9480031773854
734.647303993911
713.9297711401098
741.1282549187384
737.480430052025
746.2383685588406
755.1774263425765
785.1689766057953
797.3518079190789
825.2769476132214
801.9139189928882
786.6444271571146
792.172363724418
824.4386363717438
828.3276927436171
815.8390203326604
799.967027785045
748.4069874480222
732.791635595192
677.7771011557764
694.0561775853377
763.4485721731278
816.9701658877907
896.5328987733956
852.6749187175463
785.4129166930544
764.2763565331447
729.8866330169816
717.2933422576633
749.2988376514255
726.4857922162842
736.202995654699
684.589088581744
720.4402166437438
727.1176998464425
651.7480540506976
687.8830089933839
706.9230910361207
762.4974177425237
797.106592308167
836.019369703263
840.8733635297529
846.4928392462099
875.9690995512375
907.6843396283741
913.3088704330924
903.4201827490147
934.6311183789413
929.6831436139946
912.2137190374533
925.6399064149346
931.8224966039089
905.7708203879711
872.1123225667831
885.3440154551768
885.4580808093967
859.6748388002644
860.8306563368051
858.1036680755474
824.974396960031
773.7695556583628
853.3444111004362
867.3844442357941
801.9659105565977
797.5268646473229
763.9702410200244
697.7158124798159
673.2328220042677
624.669754074408
583.2390790139608
536.3931911537993
593.4316818058137
615.2696224399315
625.7333883477593
605.8269665746737
570.6092401824894
595.9175198701921
659.3410075123293
707.6537475731311
673.5233873087133
651.0474612504584
642.8614858438903
681.7800602653084
676.3230550093389
694.5252348928849
702.2221409913302
725.1684557802281
736.4777464985576
700.0988972045202
720.1152681001174
672.4477295733607
666.1342533796064
651.2467885004771
621.5916868208294
660.996688031249
650.6112016706193
663.9345493183781
656.461210501121
646.5961784449455
578.3654403446003
635.5724627353364
620.8378574238332
584.4470151583994
590.5610116491087
686.6959995676782
862.8123576523024
958.9221400038698
995.0249375215581
1087.492749202619
1054.2446955821629
1048.53791128803
1032.424927348771
999.6664613767268
1049.411141895164
970.2960606417827
919.9491703426953
936.3368644716728
925.5025055841676
966.7516395809886
914.3354179669311
856.106929809897
887.0630859424001
911.755186070483
868.6726977162144
852.647291688311
842.1263660591848
806.5497461866437
736.2798726340556
690.2959541841577
708.474351395613
692.2110284454282
664.7962138225894
671.1360034086696
730.2220398382069
745.7778282936918
